,coeff_Ch5,coeff_Ch6,coeff_gACH,coeff_gDA
photometrySideOutIndexab_014,-0.22176290747914706,0.14780566297957942,-0.03834666309824984,0.27427022793750205
photometrySideOutIndexab_015,-0.24133339500399567,0.1861048209573968,-0.24647228192265194,0.16201820614207707
photometrySideOutIndexab_016,-0.2826454695188897,0.17466281584997415,-0.24918853707300598,0.0247455033404295
photometrySideOutIndexab_017,-0.13762528337966592,0.06684594062427414,-0.24516457104977105,-0.042999805558916186
photometrySideOutIndexab_018,-0.07713985178382125,0.06856705186155898,-0.11487191806754532,-0.21723256995269768
photometrySideOutIndexab_019,0.007234239031651673,0.03957884431403629,-0.10178336392513246,-0.22135993601936668
photometrySideOutIndexab_020,0.06768138928138132,0.04826267404480326,-0.021372373499152376,-0.21915612257001063
sl_-20,0.03774104233918296,0.02400117805682349,0.010447343288604083,0.016785466354639178
sl_-19,0.057515538023348425,0.034136690266376196,0.01568027526059146,0.015176723294237249
sl_-18,0.04186649561341557,0.02049463041303698,0.012061821975681286,-0.006038376263727746
sl_-17,0.03660089582963355,0.014314330789527777,0.019269047198320677,-0.019565097844811252
sl_-16,0.04527718366197585,0.022324511721655213,0.04526597810217681,-0.017450589619450174
sl_-15,0.060863209503821555,0.012943672820321245,0.07887349653462197,-0.0044050384512383245
sl_-14,0.07656946717110011,0.010145344489023864,0.08890335357794706,0.022096909700071526
sl_-13,0.0753581458596243,0.021925257855350044,0.08843511974455795,0.05232238646437043
sl_-12,0.08096643215936297,0.013164254431971556,0.07850894242653325,0.06229335747075507
sl_-11,0.07141745747714415,-0.0026517568793002627,0.06588374703171584,0.06452328854408068
sl_-10,0.056696906180498885,-0.017345959607172348,0.03633637116423366,0.05607683159746636
sl_-09,0.03922123143391365,-0.02321210248360024,0.017522682839039065,0.04028709091824695
sl_-08,0.006680831798515974,-0.05265986791425964,-0.027535399875633165,0.010300690711907673
sl_-07,0.012906743174341095,-0.06794957931484583,-0.06704272537618872,-0.030999759975620322
sl_-06,0.015512920016217735,-0.0775275660505588,-0.0960545708833353,-0.05891141007549727
sl_-05,0.05013416270339144,-0.08939624445358521,-0.1179147187746491,-0.06212743409274968
sl_-04,0.106567011406331,-0.06533857032707932,-0.04172524633613489,-0.05547509355871495
sl_-03,0.14863744305278287,-0.027285077924272205,0.04737323554485996,-0.06006223704306346
sl_-02,0.2408623851334214,0.04177054106014942,0.19104395374692634,0.02674668076812789
sl_-01,0.20005981689025612,0.11574564257010792,0.15773797233400494,0.12371464868670823
sl_000,0.20499062439934368,0.19955248524958263,0.14867362870984502,0.2461461810992166
sl_001,-0.038364180181756025,0.19550037137211704,-0.047979365566569496,0.32693755859001766
sl_002,-0.17370860189588266,0.1620835947092624,-0.16876170469444418,0.21602174613241398
sl_003,-0.2664686149572517,0.08516385171066992,-0.27723053530035496,0.012091278660865123
sl_004,-0.24037005151068158,0.04562743693059929,-0.29555972546851333,-0.10672060565679148
sl_005,-0.1584612977455734,0.03632618464309584,-0.1813500981931409,-0.10437845823137659
sl_006,-0.07935247728116541,0.029000116509802706,-0.01680107359919096,-0.08354075424428922
sl_007,-0.009326430874038283,0.02536370489898987,0.08319489950573622,-0.06086886296250146
sl_008,-0.012381139399251034,0.0246914132797837,0.11118592306674124,-0.02188464965812989
sl_009,-0.011189649798670043,0.02711464446714621,0.09558705252198765,0.016638863502559137
sl_010,-0.031828250689898266,0.030440506719470822,0.062374211814894415,0.04216210626342068
sl_011,-0.04917592134753938,0.02686719987521914,0.014949318379589897,0.054370512847877916
sl_012,-0.05066074530954931,0.03315179282215219,-0.017021750699912797,0.049703644944918135
sl_013,-0.04368505138730937,0.028261883074200675,-0.009923831905383554,0.05198358167531278
sl_014,-0.027088670220846878,0.02808629013852775,0.009850954818128282,0.05931241961394598
sl_015,-0.0029489796275391778,0.019937198479522134,0.047439387074775186,0.048592784008429174
sl_016,-0.00015214950265417249,0.009308994747997845,0.04457717720185145,0.02671478843879696
sl_017,0.010820396823157247,0.00795164863419591,0.056193780749420275,0.01564171304455947
sl_018,0.005440274474545807,0.02504464115101937,0.0476462632392711,0.023938514680014372
sl_019,-0.01138690525820621,0.03784204312345893,0.03457898042231616,0.051266567979060484
sl_020,-0.01615863877908326,0.033362667916282965,0.013681915000557321,0.0387492667767933
